"go_id","go_name","aspect","n_pathway","n_matched","dsge","p_value","p_adj"
"GO:0008168","methyltransferase activity","MF",73,65,0.219987014578714,0.7906,0.969328188833409
"GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","BP",149,79,0.201359169276116,0.7903,0.969328188833409
"GO:0032266","phosphatidylinositol-3-phosphate binding","MF",49,47,0.25339191683082,0.7909,0.969328188833409
"GO:0048019","receptor antagonist activity","MF",28,17,0.386189316015471,0.7903,0.969328188833409
"GO:0003950","NAD+ poly-ADP-ribosyltransferase activity","MF",27,27,0.322135379792175,0.7914,0.969500907441016
"GO:0098588","bounding membrane of organelle","CC",26,24,0.337137242982544,0.7922,0.969601087941977
"GO:1900226","negative regulation of NLRP3 inflammasome complex assembly","BP",20,18,0.37750308638998,0.7921,0.969601087941977
"GO:0010569","regulation of double-strand break repair via homologous recombination","BP",18,18,0.37732022608857,0.793,0.970140462165836
"GO:0002862","negative regulation of inflammatory response to antigenic stimulus","BP",27,23,0.342167177512216,0.7946,0.970316312697695
"GO:0004602","glutathione peroxidase activity","MF",23,22,0.348039098069208,0.794,0.970316312697695
"GO:0006893","Golgi to plasma membrane transport","BP",31,31,0.301719727786777,0.7943,0.970316312697695
"GO:0009409","response to cold","BP",18,18,0.376871672142009,0.7953,0.970316312697695
"GO:0016514","SWI/SNF complex","CC",26,25,0.330973515038228,0.7951,0.970316312697695
"GO:0045861","negative regulation of proteolysis","BP",31,28,0.315626443427773,0.7949,0.970316312697695
"GO:0002218","activation of innate immune response","BP",37,33,0.294209844332812,0.7998,0.970980215827338
"GO:0006694","steroid biosynthetic process","BP",24,22,0.347165196107148,0.7986,0.970980215827338
"GO:0015035","protein-disulfide reductase activity","MF",26,25,0.330078050683762,0.7993,0.970980215827338
"GO:0015867","ATP transport","BP",15,15,0.405525028245413,0.7993,0.970980215827338
"GO:0019001","guanyl nucleotide binding","MF",18,17,0.384265893260088,0.7966,0.970980215827338
"GO:0032790","ribosome disassembly","BP",19,18,0.376341753649859,0.7975,0.970980215827338
"GO:0051539","4 iron, 4 sulfur cluster binding","MF",30,30,0.306729237824508,0.7966,0.970980215827338
"GO:0097746","blood vessel diameter maintenance","BP",21,19,0.368214451835727,0.7994,0.970980215827338
"GO:1902017","regulation of cilium assembly","BP",54,52,0.242059221977115,0.798,0.970980215827338
"GO:1990116","ribosome-associated ubiquitin-dependent protein catabolic process","BP",21,18,0.375969590320312,0.799,0.970980215827338
"GO:1990404","NAD+-protein mono-ADP-ribosyltransferase activity","MF",21,21,0.354590107176213,0.7995,0.970980215827338
"GO:0005852","eukaryotic translation initiation factor 3 complex","CC",16,16,0.392558354195721,0.8004,0.971199460916442
"GO:0140002","histone H3K4me3 reader activity","MF",26,26,0.324413832646746,0.8007,0.971199460916442
"GO:0006986","response to unfolded protein","BP",33,32,0.29734995872987,0.8021,0.971806364858808
"GO:0034375","high-density lipoprotein particle remodeling","BP",21,19,0.36735281536318,0.8025,0.971806364858808
"GO:0034389","lipid droplet organization","BP",17,17,0.382136043584005,0.803,0.971806364858808
"GO:0046039","GTP metabolic process","BP",16,15,0.404134816136093,0.8025,0.971806364858808
"GO:0070034","telomerase RNA binding","MF",23,22,0.34612681667088,0.8027,0.971806364858808
"GO:0042267","natural killer cell mediated cytotoxicity","BP",32,31,0.300029864151488,0.8041,0.972701612903226
"GO:0001732","formation of cytoplasmic translation initiation complex","BP",16,15,0.402521728361466,0.8058,0.973885407341092
"GO:0006633","fatty acid biosynthetic process","BP",55,52,0.241130594671904,0.8057,0.973885407341092
"GO:0016125","sterol metabolic process","BP",27,21,0.352678438377285,0.8064,0.974174496644295
"GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","MF",45,37,0.278217125643189,0.8093,0.975468331846566
"GO:0032717","negative regulation of interleukin-8 production","BP",39,17,0.380148175538506,0.8095,0.975468331846566
"GO:0035097","histone methyltransferase complex","CC",27,27,0.318784184067338,0.8089,0.975468331846566
"GO:0036503","ERAD pathway","BP",100,93,0.185898165320006,0.8092,0.975468331846566
"GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator","BP",17,16,0.389194400864465,0.8086,0.975468331846566
"GO:0071013","catalytic step 2 spliceosome","CC",92,88,0.190318077263859,0.8099,0.975468331846566
"GO:2000779","regulation of double-strand break repair","BP",31,27,0.318559291624095,0.81,0.975468331846566
"GO:0005839","proteasome core complex","CC",20,20,0.356054075435933,0.8119,0.976449888641425
"GO:0032433","filopodium tip","CC",18,18,0.371635952233164,0.8117,0.976449888641425
"GO:0046914","transition metal ion binding","MF",22,21,0.351258139966074,0.8115,0.976449888641425
"GO:0001530","lipopolysaccharide binding","MF",42,35,0.284737287700863,0.8143,0.977491119005329
"GO:0006303","double-strand break repair via nonhomologous end joining","BP",44,40,0.268170840247081,0.8153,0.977491119005329
"GO:0006953","acute-phase response","BP",25,20,0.355731173007295,0.8134,0.977491119005329
"GO:0016071","mRNA metabolic process","BP",18,17,0.378517958454134,0.8137,0.977491119005329
"GO:0031122","cytoplasmic microtubule organization","BP",48,42,0.262815081824739,0.8151,0.977491119005329
"GO:0036464","cytoplasmic ribonucleoprotein granule","CC",68,67,0.214687619798128,0.815,0.977491119005329
"GO:0071682","endocytic vesicle lumen","CC",17,17,0.3781749867171,0.8148,0.977491119005329
"GO:1902774","late endosome to lysosome transport","BP",18,16,0.38541315085978,0.8193,0.98185086551265
"GO:0008198","ferrous iron binding","MF",25,22,0.341587403889388,0.8197,0.981894409937888
"GO:0005790","smooth endoplasmic reticulum","CC",20,20,0.353321848222537,0.8211,0.983135254988914
"GO:0045089","positive regulation of innate immune response","BP",38,36,0.280047457785689,0.8228,0.984297740363314
"GO:0045824","negative regulation of innate immune response","BP",36,30,0.301807227370078,0.8228,0.984297740363314
"GO:0035720","intraciliary anterograde transport","BP",24,20,0.352685031962045,0.8235,0.984501992031872
"GO:0140861","DNA repair-dependent chromatin remodeling","BP",27,26,0.319398121705308,0.8237,0.984501992031872
"GO:0004722","protein serine/threonine phosphatase activity","MF",111,89,0.187961679875842,0.8257,0.984916151809356
"GO:0005125","cytokine activity","MF",177,143,0.151679573198096,0.8265,0.984916151809356
"GO:0005758","mitochondrial intermembrane space","CC",95,88,0.189168723119504,0.8257,0.984916151809356
"GO:0035050","embryonic heart tube development","BP",15,15,0.395058668567734,0.8247,0.984916151809356
"GO:0038202","TORC1 signaling","BP",19,18,0.367046144251284,0.826,0.984916151809356
"GO:0070830","bicellular tight junction assembly","BP",29,29,0.303495902212871,0.8262,0.984916151809356
"GO:1904263","positive regulation of TORC1 signaling","BP",66,60,0.223768722217603,0.8266,0.984916151809356
"GO:0071011","precatalytic spliceosome","CC",25,24,0.329167988751563,0.8274,0.985434494927217
"GO:0005665","RNA polymerase II, core complex","CC",17,17,0.373693357827599,0.8293,0.98682679594535
"GO:0006884","cell volume homeostasis","BP",19,18,0.365788167400328,0.8292,0.98682679594535
"GO:0030148","sphingolipid biosynthetic process","BP",45,45,0.25280835777936,0.8301,0.987343612334802
"GO:0000049","tRNA binding","MF",73,62,0.22041337991004,0.8316,0.987387862796834
"GO:0008089","anterograde axonal transport","BP",28,28,0.308006024120894,0.8316,0.987387862796834
"GO:0008374","O-acyltransferase activity","MF",30,29,0.302419974303231,0.8311,0.987387862796834
"GO:0010506","regulation of autophagy","BP",74,68,0.211686702249652,0.8314,0.987387862796834
"GO:0001516","prostaglandin biosynthetic process","BP",16,16,0.380132079671592,0.8339,0.989248681898067
"GO:0007249","canonical NF-kappaB signal transduction","BP",44,38,0.271653575715849,0.8336,0.989248681898067
"GO:0019216","regulation of lipid metabolic process","BP",36,36,0.277716575812039,0.8362,0.991224758560141
"GO:0120212","sperm head-tail coupling apparatus","CC",22,21,0.343321445021684,0.8363,0.991224758560141
"GO:0009617","response to bacterium","BP",57,25,0.320643091571137,0.8368,0.991302631578947
"GO:0030276","clathrin binding","MF",45,35,0.280666533847964,0.8371,0.991302631578947
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",15,15,0.390254204832679,0.8376,0.991459886014906
"GO:0042288","MHC class I protein binding","MF",19,19,0.357411501550274,0.8384,0.991971954425942
"GO:0000388","spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","BP",36,34,0.282360432681316,0.841,0.993463052033231
"GO:0005682","U5 snRNP","CC",64,18,0.362381852013244,0.8404,0.993463052033231
"GO:0032012","regulation of ARF protein signal transduction","BP",19,19,0.356908443568172,0.8404,0.993463052033231
"GO:0050862","positive regulation of T cell receptor signaling pathway","BP",17,17,0.369032150830426,0.8414,0.993463052033231
"GO:1990226","histone methyltransferase binding","MF",16,16,0.377205205557661,0.8415,0.993463052033231
"GO:0009062","fatty acid catabolic process","BP",18,17,0.368407528891439,0.8428,0.994321257092973
"GO:0016567","protein ubiquitination","BP",537,525,0.0818370902525263,0.8437,0.994321257092973
"GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","BP",16,15,0.388018256982281,0.8431,0.994321257092973
"GO:1901673","regulation of mitotic spindle assembly","BP",27,25,0.319126863114079,0.8434,0.994321257092973
"GO:0032212","positive regulation of telomere maintenance via telomerase","BP",23,23,0.329246293805632,0.8446,0.994947643979058
"GO:0008233","peptidase activity","MF",140,128,0.158424011244013,0.846,0.996162232882686
"GO:0005778","peroxisomal membrane","CC",66,64,0.215029352635669,0.8476,0.99630822812364
"GO:0008210","estrogen metabolic process","BP",31,23,0.328525454933856,0.8473,0.99630822812364
"GO:0042645","mitochondrial nucleoid","CC",49,48,0.244047467307357,0.8472,0.99630822812364
"GO:0071345","cellular response to cytokine stimulus","BP",49,44,0.252596369911856,0.8471,0.99630822812364
"GO:0031519","PcG protein complex","CC",29,29,0.298490039770429,0.8481,0.996462140992167
"GO:1903232","melanosome assembly","BP",26,19,0.353860734051904,0.8501,0.998377555458895
"GO:0006457","protein folding","BP",211,181,0.134723375607589,0.8517,0.998519322622666
"GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",38,36,0.275007585451535,0.8512,0.998519322622666
"GO:0034113","heterotypic cell-cell adhesion","BP",31,29,0.297923209938512,0.8509,0.998519322622666
"GO:0050877","nervous system process","BP",49,32,0.288063492784483,0.8517,0.998519322622666
"GO:0008236","serine-type peptidase activity","MF",93,89,0.186043392380162,0.8527,0.9992578125
"GO:0004520","DNA endonuclease activity","MF",27,24,0.321639844234033,0.8539,0.99926871484206
"GO:0016197","endosomal transport","BP",90,75,0.200722079438964,0.8543,0.99926871484206
"GO:0030140","trans-Golgi network transport vesicle","CC",18,18,0.357816094231282,0.8553,0.99926871484206
"GO:0045165","cell fate commitment","BP",40,40,0.261664926222158,0.8532,0.99926871484206
"GO:0045815","transcription initiation-coupled chromatin remodeling","BP",45,42,0.256831272621828,0.8547,0.99926871484206
"GO:0051087","protein-folding chaperone binding","MF",108,104,0.173223307937244,0.8535,0.99926871484206
"GO:0061952","midbody abscission","BP",26,23,0.32607862347634,0.855,0.99926871484206
"GO:0005525","GTP binding","MF",338,324,0.102689314035056,0.8559,0.999338521400778
"GO:0034244","negative regulation of transcription elongation by RNA polymerase II","BP",19,17,0.363947147884114,0.8561,0.999338521400778
"GO:0005813","centrosome","CC",595,580,0.0778995718957194,0.8571,0.999758099352052
"GO:0042073","intraciliary transport","BP",30,25,0.31620811035033,0.8572,0.999758099352052
"GO:0000137","Golgi cis cisterna","CC",28,25,0.313265719347454,0.8658,1
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",28,26,0.281344676620117,0.9424,1
"GO:0000226","microtubule cytoskeleton organization","BP",136,131,0.151620739699748,0.9207,1
"GO:0000244","spliceosomal tri-snRNP complex assembly","BP",548,37,0.24921423387219,0.9405,1
"GO:0000266","mitochondrial fission","BP",16,15,0.371705516102093,0.8769,1
"GO:0000387","spliceosomal snRNP assembly","BP",67,62,0.195036872589927,0.975,1
"GO:0000407","phagophore assembly site","CC",32,30,0.246346954649451,0.9789,1
"GO:0000423","mitophagy","BP",50,47,0.240362786970967,0.8883,1
"GO:0000460","maturation of 5.8S rRNA","BP",15,15,0.359502677859185,0.8996,1
"GO:0000502","proteasome complex","CC",51,50,0.196351140602603,0.9931,1
"GO:0000723","telomere maintenance","BP",61,59,0.199070787828533,0.9741,1
"GO:0000781","chromosome, telomeric region","CC",167,158,0.131738871996657,0.987,1
"GO:0000786","nucleosome","CC",81,61,0.1702341045512,0.9981,1
"GO:0000794","condensed nuclear chromosome","CC",57,55,0.212147661642135,0.9488,1
"GO:0001216","DNA-binding transcription activator activity","MF",27,27,0.277699287384804,0.9435,1
"GO:0001223","transcription coactivator binding","MF",56,54,0.221950642363481,0.9148,1
"GO:0001522","pseudouridine synthesis","BP",16,16,0.36319112084322,0.8762,1
"GO:0001533","cornified envelope","CC",60,57,0.211654952791846,0.9425,1
"GO:0001580","detection of chemical stimulus involved in sensory perception of bitter taste","BP",44,33,0.195977754172994,0.9987,1
"GO:0001669","acrosomal vesicle","CC",140,124,0.155004797137603,0.9266,1
"GO:0001675","acrosome assembly","BP",28,21,0.243637311954392,0.9935,1
"GO:0001772","immunological synapse","CC",53,53,0.206128339933373,0.9771,1
"GO:0001916","positive regulation of T cell mediated cytotoxicity","BP",30,29,0.248582289684899,0.9787,1
"GO:0001944","vasculature development","BP",15,15,0.348604811771568,0.9196,1
"GO:0001972","retinoic acid binding","MF",35,22,0.31337890521553,0.9048,1
"GO:0002009","morphogenesis of an epithelium","BP",42,34,0.208458573367945,0.9976,1
"GO:0002088","lens development in camera-type eye","BP",25,25,0.306606528675389,0.8867,1
"GO:0002098","tRNA wobble uridine modification","BP",17,15,0.37730217989832,0.8652,1
"GO:0002177","manchette","CC",23,20,0.295664426678527,0.9578,1
"GO:0002181","cytoplasmic translation","BP",98,92,0.115412352865264,1,1
"GO:0002183","cytoplasmic translational initiation","BP",25,25,0.312265593615178,0.8695,1
"GO:0002227","innate immune response in mucosa","BP",30,24,0.268552391402476,0.9757,1
"GO:0002250","adaptive immune response","BP",149,48,0.223586938013238,0.9474,1
"GO:0002286","T cell activation involved in immune response","BP",22,15,0.199126127714491,0.9991,1
"GO:0002376","immune system process","BP",61,59,0.187674242779709,0.9926,1
"GO:0002430","complement receptor mediated signaling pathway","BP",17,15,0.229459359525776,0.9977,1
"GO:0002548","monocyte chemotaxis","BP",26,20,0.326274959902552,0.9034,1
"GO:0003008","system process","BP",48,33,0.230795573096974,0.9861,1
"GO:0003009","skeletal muscle contraction","BP",32,30,0.262037643183443,0.9555,1
"GO:0003341","cilium movement","BP",66,51,0.220857060305026,0.9392,1
"GO:0003735","structural constituent of ribosome","MF",4512,160,0.102710487195385,1,1
"GO:0003743","translation initiation factor activity","MF",57,50,0.226659833225126,0.9279,1
"GO:0003746","translation elongation factor activity","MF",20,15,0.369613341060403,0.8805,1
"GO:0003823","antigen binding","MF",202,19,0.281480910465478,0.9783,1
"GO:0003899","DNA-directed RNA polymerase activity","MF",35,31,0.280560237269697,0.8955,1
"GO:0004252","serine-type endopeptidase activity","MF",219,163,0.132530999175854,0.9756,1
