"gene","log2FoldChange","AveExpr","t","pvalue","padj"
"RPS27L",-1.03529232580257,4.27387161539099,-8.78776975600562,7.18108064076361e-06,0.00119691400446332
"B2M",-1.00653565877997,7.94943411905551,-8.77571690202704,7.26592586794798e-06,0.00119691400446332
"KIF7",1.00085175168363,0.250212937920909,8.73465389210348,7.56331794926583e-06,0.00119972742210149
"GANC",-0.884305477956776,2.00727476228323,-8.73326534201516,7.57360424930703e-06,0.00119972742210149
"RNF111",-0.715527672878201,2.5448902069566,-8.73263729447578,7.57826181311033e-06,0.00119972742210149
"PRC1",-0.854086195711328,5.31526686813591,-8.69753475881246,7.84362697859639e-06,0.00122581811370628
"ZFAND6",-0.879924724373735,4.74894892532708,-8.66268573631964,8.11715750782486e-06,0.00124915840207144
"CDCA7L",2.25644122782178,4.06242532580004,8.65264102560181,8.19792224493154e-06,0.00124915840207144
"FMNL2",1.81605895468108,0.751925976902455,8.60433864378771,8.59876566039115e-06,0.00129234185915758
"RUNX3",0.768598856586139,0.223300088513447,8.58472260927256,8.76762743902192e-06,0.00129234185915758
"ARPP19",-0.855521615255778,4.56612204240716,-8.58108081826514,8.79937443068736e-06,0.00129234185915758
"PAM",2.011236814416,0.968623762986014,8.5429685912145,9.13925817531553e-06,0.00132628044234638
"GABRA3",-1.00200536328242,0.747260283151389,-8.49542255198678,9.58353626974118e-06,0.00136668558915449
"ADAMTS9",1.16714261244469,0.514464684898745,8.48935437351281,9.64191637959691e-06,0.00136668558915449
"MAGEH1",-1.36161530080388,1.79872330187098,-8.42672789160524,1.02676598984971e-05,0.00142226468283205
"UBASH3A",2.1236661564,2.04238863158578,8.42470492570974,1.02885990430604e-05,0.00142226468283205
"WWTR1",1.17103153259223,0.777155309074439,8.41553999027684,1.03840489558698e-05,0.00142226468283205
"CCDC152",-1.26567824411885,0.520243696293987,-8.35945923862514,1.09896038451161e-05,0.00146174529665697
